id,ringname,ringnum,ringcolor,segmentid,aendname,bendname,isspur,isjc,aendid,bendid,aendip,bendip,color,logtime,aendxy,bendxy,bypass,bypassgp,bypass_lrdata
2359,PALARI_Pink,,,12703,AURASI,SAIHA,0.0,0.0,2983,2860,10.128.8.4,10.128.8.60,Unknown,2024-12-21 04:22:04,497;-153,706;-100,0,,
2360,PALARI_Pink,,,12704,SAIHA,GUMA,0.0,0.0,2860,3023,10.128.8.60,10.128.8.32,Unknown,2024-12-21 04:22:04,706;-100,793;37,0,,
2361,PALARI_Pink,,,12705,GUMA,SARSENI,0.0,0.0,3023,2976,10.128.8.32,10.128.8.66,Unknown,2024-12-21 04:22:04,793;37,668;174,0,,
2362,PALARI_Pink,,,12706,SARSENI,CHUCHRUNGPUR,0.0,0.0,2976,3019,10.128.8.66,10.128.8.15,Unknown,2024-12-21 04:22:04,668;174,490;104,0,,
2363,PALARI_Pink,,,12707,CHUCHRUNGPUR,GADABHATHA,0.0,0.0,3019,3033,10.128.8.15,10.128.8.25,Unknown,2024-12-21 04:22:04,490;104,421;-58,0,,
2364,PALARI_Pink,,,12708,GADABHATHA,TILA,0.0,0.0,3033,2910,10.128.8.25,10.128.8.83,Unknown,2024-12-21 04:22:04,421;-58,284;8,0,,
2365,PALARI_Pink,,,12709,TILA,DEVSUNDRA,0.0,0.0,2910,3047,10.128.8.83,10.128.8.20,Unknown,2024-12-21 04:22:04,284;8,158;41,0,,
2366,PALARI_Pink,,,12710,DEVSUNDRA,KHAPRI S,0.0,0.0,3047,2973,10.128.8.20,10.128.8.40,Unknown,2024-12-21 04:22:04,158;41,23;46,0,,
2367,PALARI_Pink,,,12711,KHAPRI S,SARADIH,0.0,0.0,2973,2981,10.128.8.40,10.128.8.64,Unknown,2024-12-21 04:22:04,23;46,-103;44,0,,
2368,PALARI_Pink,,,12712,SARADIH,BHOTHADIH,0.0,0.0,2981,2992,10.128.8.64,10.128.8.78,Unknown,2024-12-21 04:22:04,-103;44,-233;-1,0,,
2369,PALARI_Pink,,,12713,BHOTHADIH,PARASWANI,0.0,0.0,2992,2939,10.128.8.78,10.128.8.100,Unknown,2024-12-21 04:22:04,-233;-1,-316;149,0,,
2370,PALARI_Pink,,,12714,PARASWANI,CHERKADIH,0.0,0.0,2939,2931,10.128.8.100,10.128.8.79,Unknown,2024-12-21 04:22:04,-316;149,-464;81,0,,
2371,PALARI_Pink,,,12715,CHERKADIH,RENGADIH,0.0,0.0,2931,2883,10.128.8.79,10.128.8.57,Unknown,2024-12-21 04:22:04,-464;81,-362;-50,0,,
2372,PALARI_Pink,,,12716,RENGADIH,JARA,0.0,0.0,2883,3015,10.128.8.57,10.128.8.34,Unknown,2024-12-21 04:22:04,-362;-50,-447;-152,0,,
2373,PALARI_Pink,,,12717,JARA,KHAIRA,0.0,0.0,3015,3003,10.128.8.34,10.128.8.38,Unknown,2024-12-21 04:22:04,-447;-152,-506;-260,0,,
2374,PALARI_Pink,,,12718,KHAIRA,MUDPAR,0.0,0.0,3003,2949,10.128.8.38,10.128.8.52,Unknown,2024-12-21 04:22:04,-506;-260,-539;-365,0,,
2375,PALARI_Pink,,,12719,MUDPAR,GABOD,0.0,0.0,2949,3037,10.128.8.52,10.128.8.24,Unknown,2024-12-21 04:22:04,-539;-365,-541;-488,0,,
2376,PALARI_Pink,,,12720,GABOD,SISDEORI,0.0,0.0,3037,2969,10.128.8.24,10.128.8.68,Unknown,2024-12-21 04:22:04,-541;-488,-517;-599,0,,
2377,PALARI_Pink,,,12721,SISDEORI,VATGAN,0.0,0.0,2969,3041,10.128.8.68,10.128.8.106,Unknown,2024-12-21 04:22:04,-517;-599,-454;-697,0,,
2378,PALARI_Pink,,,12722,VATGAN,KODIA,0.0,0.0,3041,2964,10.128.8.106,10.128.8.42,Unknown,2024-12-21 04:22:04,-454;-697,-363;-801,0,,
2379,PALARI_Pink,,,12723,KODIA,NAWAGAON,0.0,0.0,2964,2884,10.128.8.42,10.128.8.99,Unknown,2024-12-21 04:22:04,-363;-801,-238;-899,0,,
2380,PALARI_Pink,,,12724,NAWAGAON,LAKADIYA,0.0,0.0,2884,2959,10.128.8.99,10.128.8.75,Unknown,2024-12-21 04:22:04,-238;-899,-97;-916,0,,
2381,PALARI_Pink,,,12725,LAKADIYA,Palari,0.0,0.0,2959,2843,10.128.8.75,10.128.0.8,Unknown,2024-12-21 04:22:04,-97;-916,38;-926,0,,
2382,PALARI_Pink,,,12726,JARA,MUSAWADIH,1.0,0.0,3015,2893,10.128.8.34,10.128.8.98,Unknown,2024-12-21 04:22:04,-447;-152,-665;-66,0,,
2383,PALARI_Pink,,,12727,RENGADIH,BHOTHADIH,0.0,0.0,2883,2992,10.128.8.57,10.128.8.78,Unknown,2024-12-21 04:22:04,-362;-50,-233;-1,0,,
2384,PALARI_Pink,,,12728,GADABHATHA,AURASI,0.0,0.0,3033,2983,10.128.8.25,10.128.8.4,Unknown,2024-12-21 04:22:04,421;-58,497;-153,0,,
2385,PALARI_Pink,,,12729,GITKERA,GATAPAR,0.0,0.0,3027,2917,10.128.8.30,10.128.8.80,Unknown,2024-12-21 04:22:04,555;-266,601;-413,0,,
2493,PALARI_Orange,,,12791,Palari,KUKADA,0.0,0.0,2843,2845,10.128.0.8,10.128.8.47,Unknown,2024-12-22 15:59:30,-32;-241,42;-150,0,,
2494,PALARI_Orange,,,12792,KUKADA,JANGLOR,0.0,0.0,2845,3035,10.128.8.47,10.128.8.90,Unknown,2024-12-22 15:59:30,42;-150,148;-107,0,,
2495,PALARI_Orange,,,12793,JANGLOR,GHOTIYA,0.0,0.0,3035,2853,10.128.8.90,10.128.8.89,Unknown,2024-12-22 15:59:30,148;-107,237;-23,0,,
2496,PALARI_Orange,,,12794,GHOTIYA,PATHARIDIH,0.0,0.0,2853,2868,10.128.8.89,10.128.8.101,Unknown,2024-12-22 15:59:30,237;-23,293;73,0,,
2497,PALARI_Orange,,,12795,PATHARIDIH,GIRRA,0.0,0.0,2868,2890,10.128.8.101,10.128.8.29,Unknown,2024-12-22 15:59:30,293;73,319;168,0,,
2498,PALARI_Orange,,,12796,GIRRA,KODWA,0.0,0.0,2890,2850,10.128.8.29,10.128.8.43,Unknown,2024-12-22 15:59:30,319;168,332;266,0,,
2499,PALARI_Orange,,,12797,KODWA,SUNDARI,0.0,0.0,2850,2844,10.128.8.43,10.128.8.104,Unknown,2024-12-22 15:59:30,332;266,322;376,0,,
2500,PALARI_Orange,,,12798,SUNDARI,SANKRI S,0.0,0.0,2844,2995,10.128.8.104,10.128.8.63,Unknown,2024-12-22 15:59:30,322;376,273;484,0,,
2501,PALARI_Orange,,,12799,SANKRI S,SASAHA,0.0,0.0,2995,2975,10.128.8.63,10.128.8.67,Unknown,2024-12-22 15:59:30,273;484,396;490,0,,
2502,PALARI_Orange,,,12800,SASAHA,SUNDARI,0.0,0.0,2975,2844,10.128.8.67,10.128.8.104,Unknown,2024-12-22 15:59:30,396;490,322;376,0,,
2503,PALARI_Orange,,,12801,SANKRI S,KHARTORA,0.0,0.0,2995,2855,10.128.8.63,10.128.8.41,Unknown,2024-12-22 15:59:30,273;484,124;543,0,,
2504,PALARI_Orange,,,12802,KHARTORA,JARVE,0.0,0.0,2855,2867,10.128.8.41,10.128.8.35,Unknown,2024-12-22 15:59:30,124;543,-21;568,0,,
2505,PALARI_Orange,,,12803,JARVE,GADAKUSMI,0.0,0.0,2867,2866,10.128.8.35,10.128.8.87,Unknown,2024-12-22 15:59:30,-21;568,-157;552,0,,
2506,PALARI_Orange,,,12804,GADAKUSMI,SUNDRAVAN,0.0,0.0,2866,2951,10.128.8.87,10.128.8.71,Unknown,2024-12-22 15:59:30,-157;552,-276;504,0,,
2507,PALARI_Orange,,,12805,SUNDRAVAN,LATERA,0.0,0.0,2951,2899,10.128.8.71,10.128.8.81,Unknown,2024-12-22 15:59:30,-276;504,-372;452,0,,
2508,PALARI_Orange,,,12806,LATERA,BOHARDIH,0.0,0.0,2899,2875,10.128.8.81,10.128.8.10,Unknown,2024-12-22 15:59:30,-372;452,-444;344,0,,
2509,PALARI_Orange,,,12807,BOHARDIH,HARINBHATTA,0.0,0.0,2875,2878,10.128.8.10,10.128.8.33,Unknown,2024-12-22 15:59:30,-444;344,-449;234,0,,
2510,PALARI_Orange,,,12808,HARINBHATTA,KHAPRI BH,0.0,0.0,2878,2862,10.128.8.33,10.128.8.39,Unknown,2024-12-22 15:59:30,-449;234,-461;134,0,,
2511,PALARI_Orange,,,12809,KHAPRI BH,BHAVANIPUR,0.0,0.0,2862,2967,10.128.8.39,10.128.8.7,Unknown,2024-12-22 15:59:30,-461;134,-424;40,0,,
2512,PALARI_Orange,,,12810,BHAVANIPUR,SAHADA,0.0,0.0,2967,3007,10.128.8.7,10.128.8.59,Unknown,2024-12-22 15:59:30,-424;40,-349;-51,0,,
2513,PALARI_Orange,,,12811,SAHADA,DHOURABHATA,0.0,0.0,3007,2915,10.128.8.59,10.128.8.22,Unknown,2024-12-22 15:59:30,-349;-51,-421;-160,0,,
2514,PALARI_Orange,,,12812,DHOURABHATA,CHARODA,0.0,0.0,2915,2933,10.128.8.22,10.128.8.12,Unknown,2024-12-22 15:59:30,-421;-160,-545;-183,0,,
2515,PALARI_Orange,,,12813,CHARODA,BAMHNI,0.0,0.0,2933,2923,10.128.8.12,10.128.8.76,Unknown,2024-12-22 15:59:30,-545;-183,-614;-81,0,,
2516,PALARI_Orange,,,12814,BAMHNI,RIWADIH,0.0,0.0,2923,2857,10.128.8.76,10.128.8.102,Unknown,2024-12-22 15:59:30,-614;-81,-549;17,0,,
2517,PALARI_Orange,,,12815,RIWADIH,BHAVANIPUR,0.0,0.0,2857,2967,10.128.8.102,10.128.8.7,Unknown,2024-12-22 15:59:30,-549;17,-424;40,0,,
2518,PALARI_Orange,,,12816,SAHADA,KUCHI,0.0,0.0,3007,3031,10.128.8.59,10.128.8.94,Unknown,2024-12-22 15:59:30,-349;-51,-251;-110,0,,
2519,PALARI_Orange,,,12817,KUCHI,TIPAWAN,0.0,0.0,3031,2935,10.128.8.94,10.128.8.74,Unknown,2024-12-22 15:59:30,-251;-110,-144;-148,0,,
2520,PALARI_Orange,,,12818,TIPAWAN,Palari,0.0,0.0,2935,2843,10.128.8.74,10.128.0.8,Unknown,2024-12-22 15:59:30,-144;-148,-32;-241,0,,
2521,PALARI_Orange,,,12819,KHAPRI BH,MOHAN,1.0,0.0,2862,3029,10.128.8.39,10.128.8.96,Unknown,2024-12-22 15:59:30,-461;134,-708;182,0,,
2522,PALARI_Orange,,,12820,GADAKUSMI,BIJRADIH,0.0,0.0,2866,2913,10.128.8.87,10.128.8.8,Unknown,2024-12-22 15:59:30,-157;552,-226;643,0,,
2523,PALARI_Orange,,,12821,BIJRADIH,MALPURI,0.0,0.0,2913,3013,10.128.8.8,10.128.8.51,Unknown,2024-12-22 15:59:30,-226;643,-281;749,0,,
2524,PALARI_Orange,,,12822,MALPURI,GIDHAPURI,0.0,0.0,3013,2896,10.128.8.51,10.128.8.28,Unknown,2024-12-22 15:59:30,-281;749,-241;852,0,,
2525,PALARI_Orange,,,12823,GIDHAPURI,DEVGAON,0.0,0.0,2896,2921,10.128.8.28,10.128.8.19,Unknown,2024-12-22 15:59:30,-241;852,-132;917,0,,
2526,PALARI_Orange,,,12824,DEVGAON,MOHGAON,0.0,0.0,2921,2881,10.128.8.19,10.128.8.82,Unknown,2024-12-22 15:59:30,-132;917,-6;890,0,,
2527,PALARI_Orange,,,12825,MOHGAON,TELASI,0.0,0.0,2881,2945,10.128.8.82,10.128.8.72,Unknown,2024-12-22 15:59:30,-6;890,69;777,0,,
2528,PALARI_Orange,,,12826,TELASI,GAITRA,0.0,0.0,2945,2909,10.128.8.72,10.128.8.26,Unknown,2024-12-22 15:59:30,69;777,38;657,0,,
2529,PALARI_Orange,,,12827,GAITRA,JARVE,0.0,0.0,2909,2867,10.128.8.26,10.128.8.35,Unknown,2024-12-22 15:59:30,38;657,-21;568,0,,
2530,PALARI_Orange,,,12828,GIRRA,GODA,0.0,0.0,2890,2880,10.128.8.29,10.128.8.31,Unknown,2024-12-22 15:59:30,319;168,432;210,0,,
2531,PALARI_Orange,,,12829,GODA,SARRA,0.0,0.0,2880,2985,10.128.8.31,10.128.8.65,Unknown,2024-12-22 15:59:30,432;210,552;203,0,,
2532,PALARI_Orange,,,12830,SARRA,SAKARI P,0.0,0.0,2985,3001,10.128.8.65,10.128.8.61,Unknown,2024-12-22 15:59:30,552;203,621;114,0,,
2533,PALARI_Orange,,,12831,SAKARI P,DATAN KH,0.0,0.0,3001,2925,10.128.8.61,10.128.8.16,Unknown,2024-12-22 15:59:30,621;114,608;12,0,,
2534,PALARI_Orange,,,12832,DATAN KH,GHIGHOL,0.0,0.0,2925,2903,10.128.8.16,10.128.8.27,Unknown,2024-12-22 15:59:30,608;12,505;-39,0,,
2535,PALARI_Orange,,,12833,GHIGHOL,KUSMI,0.0,0.0,2903,2841,10.128.8.27,10.128.8.48,Unknown,2024-12-22 15:59:30,505;-39,389;-9,0,,
2536,PALARI_Orange,,,12834,KUSMI,PATHARIDIH,0.0,0.0,2841,2868,10.128.8.48,10.128.8.101,Unknown,2024-12-22 15:59:30,389;-9,293;73,0,,
2537,PALARI_Orange,,,12835,KUSMI,SIGHORA,0.0,0.0,2841,2849,10.128.8.48,10.128.8.103,Unknown,2024-12-22 15:59:30,389;-9,408;-142,0,,
2538,PALARI_Orange,,,12836,SIGHORA,GHIGHOL,0.0,0.0,2849,2903,10.128.8.103,10.128.8.27,Unknown,2024-12-22 15:59:30,408;-142,505;-39,0,,
2852,BERLA_Pink,,,12993,BERLA,TARALIM,0.0,0.0,2511,3052,10.128.0.16,10.128.17.82,Green,2025-03-18 13:16:53,349;-2331,550;-2279,0,,
2853,BERLA_Pink,,,12994,TARALIM,LENGVARA,0.0,0.0,3052,2813,10.128.17.82,10.128.17.58,Green,2025-03-18 13:16:53,550;-2279,732;-2177,0,,
2854,BERLA_Pink,,,12995,LENGVARA,SARDA,0.0,0.0,2813,2788,10.128.17.58,10.128.17.72,Green,2025-03-18 13:16:53,732;-2177,915;-2063,0,,
2855,BERLA_Pink,,,12996,SARDA,BHATGAON,0.0,0.0,2788,2760,10.128.17.72,10.128.17.14,Green,2025-03-18 13:16:53,915;-2063,1039;-1942,0,,
2856,BERLA_Pink,,,12997,BHATGAON,BAWANLAKH,0.0,0.0,2760,2752,10.128.17.14,10.128.17.86,Green,2025-03-18 13:16:53,1039;-1942,1133;-1777,0,,
2857,BERLA_Pink,,,12998,BAWANLAKH,BAHINGA,0.0,0.0,2752,2799,10.128.17.86,10.128.17.5,Green,2025-03-18 13:16:53,1133;-1777,1225;-1627,0,,
2858,BERLA_Pink,,,12999,BAHINGA,BEHARGHAT,0.0,0.0,2799,2746,10.128.17.5,10.128.17.87,Green,2025-03-18 13:16:53,1225;-1627,1244;-1436,0,,
2859,BERLA_Pink,,,13000,BEHARGHAT,DANGANIYA B,0.0,0.0,2746,2781,10.128.17.87,10.128.17.24,Green,2025-03-18 13:16:53,1244;-1436,1206;-1213,0,,
2860,BERLA_Pink,,,13001,DANGANIYA B,SANDI,0.0,0.0,2781,2794,10.128.17.24,10.128.17.70,Green,2025-03-18 13:16:53,1206;-1213,1104;-1023,0,,
2861,BERLA_Pink,,,13002,SANDI,SALDHA,0.0,0.0,2794,2803,10.128.17.70,10.128.17.69,Green,2025-03-18 13:16:53,1104;-1023,968;-882,0,,
2862,BERLA_Pink,,,13003,SALDHA,BHEDANI,0.0,0.0,2803,2766,10.128.17.69,10.128.17.16,Green,2025-03-18 13:16:53,968;-882,808;-709,0,,
2863,BERLA_Pink,,,13004,BHEDANI,GHOTMARRA,0.0,0.0,2766,2773,10.128.17.16,10.128.17.33,Green,2025-03-18 13:16:53,808;-709,614;-616,0,,
2864,BERLA_Pink,,,13005,GHOTMARRA,DEVARBIJA,0.0,0.0,2773,2758,10.128.17.33,10.128.17.27,Green,2025-03-18 13:16:53,614;-616,401;-573,0,,
2865,BERLA_Pink,,,13006,DEVARBIJA,SINGHOURI,0.0,0.0,2758,2779,10.128.17.27,10.128.17.75,Green,2025-03-18 13:16:53,401;-573,170;-594,0,,
2866,BERLA_Pink,,,13007,SINGHOURI,KHAMHARIYA,0.0,0.0,2779,2800,10.128.17.75,10.128.17.45,Green,2025-03-18 13:16:53,170;-594,-42;-649,0,,
2867,BERLA_Pink,,,13008,KHAMHARIYA,MANIYARI,0.0,0.0,2800,2819,10.128.17.45,10.128.17.59,Green,2025-03-18 13:16:53,-42;-649,-258;-737,0,,
2868,BERLA_Pink,,,13009,MANIYARI,KESHDABARI,0.0,0.0,2819,2793,10.128.17.59,10.128.17.43,Green,2025-03-18 13:16:53,-258;-737,-544;-800,1,KESHDABARI,Ring no.09::MANIYARI::CHONGIKHAPARI
2869,BERLA_Pink,,,13010,KESHDABARI,KODAVA,0.0,0.0,2793,2807,10.128.17.43,10.128.17.52,Green,2025-03-18 13:16:53,-544;-800,-518;-1032,1,KESHDABARI,Ring no.09::MANIYARI::CHONGIKHAPARI
2870,BERLA_Pink,,,13011,KODAVA,MOHABHATTA,0.0,0.0,2807,2817,10.128.17.52,10.128.17.60,Green,2025-03-18 13:16:53,-518;-1032,-568;-1257,0,,
2871,BERLA_Pink,,,13012,MOHABHATTA,KHISORA,0.0,0.0,2817,2805,10.128.17.60,10.128.17.48,Green,2025-03-18 13:16:53,-568;-1257,-604;-1466,0,,
2872,BERLA_Pink,,,13013,KHISORA,CHONGIKHAPARI,0.0,0.0,2805,2772,10.128.17.48,10.128.17.23,Green,2025-03-18 13:16:53,-604;-1466,-564;-1639,0,,
2873,BERLA_Pink,,,13014,CHONGIKHAPARI,DANGANIYA KH,0.0,0.0,2772,2787,10.128.17.23,10.128.17.25,Green,2025-03-18 13:16:53,-564;-1639,-496;-1834,0,,
2874,BERLA_Pink,,,13015,DANGANIYA KH,PARPODA,0.0,0.0,2787,2809,10.128.17.25,10.128.17.63,Green,2025-03-18 13:16:53,-496;-1834,-368;-1994,0,,
2875,BERLA_Pink,,,13016,PARPODA,SIVAR,0.0,0.0,2809,2776,10.128.17.63,10.128.17.76,Green,2025-03-18 13:16:53,-368;-1994,-228;-2104,0,,
2876,BERLA_Pink,,,13017,SIVAR,SOTH,0.0,0.0,2776,2767,10.128.17.76,10.128.17.77,Green,2025-03-18 13:16:53,-228;-2104,-64;-2200,0,,
2877,BERLA_Pink,,,13018,SOTH,HATPAN,0.0,0.0,2767,2780,10.128.17.77,10.128.17.38,Green,2025-03-18 13:16:53,-64;-2200,147;-2279,0,,
2878,BERLA_Pink,,,13019,HATPAN,BERLA,0.0,0.0,2780,2511,10.128.17.38,10.128.0.16,Green,2025-03-18 13:16:53,147;-2279,349;-2331,0,,
2879,BERLA_Pink,,,13020,CHONGIKHAPARI,KUMHIGUDA,1.0,0.0,2772,2814,10.128.17.23,10.128.17.54,Green,2025-03-18 13:16:53,-564;-1639,-733;-1680,0,,
2880,BERLA_Pink,,,13021,KODAVA,SURUJPURA,1.0,0.0,2807,2762,10.128.17.52,10.128.17.79,Green,2025-03-18 13:16:53,-518;-1032,-678;-992,0,,
2881,BERLA_Pink,,,13022,BAWANLAKH,SINGDEHI (NEWGP),0.0,0.0,2752,2744,10.128.17.86,10.128.17.91,Green,2025-03-18 13:16:53,1133;-1777,1310;-1879,0,,
2882,BERLA_Pink,,,13023,SINGDEHI (NEWGP),JAMGAON,0.0,0.0,2744,2791,10.128.17.91,10.128.17.39,Green,2025-03-18 13:16:53,1310;-1879,1282;-2059,0,,
2883,BERLA_Pink,,,13024,JAMGAON,DEVRI,0.0,0.0,2791,2764,10.128.17.39,10.128.17.28,Green,2025-03-18 13:16:53,1282;-2059,1096;-2149,0,,
2884,BERLA_Pink,,,13025,DEVRI,SARDA,0.0,0.0,2764,2788,10.128.17.28,10.128.17.72,Green,2025-03-18 13:16:53,1096;-2149,915;-2063,0,,
2885,Darbha_Orange,,,13026,Darbha,KAKALGUR,0.0,0.0,2505,2748,10.128.0.12,10.128.12.16,Unknown,2025-01-27 12:59:45,-19;-289,177;-216,0,,
2886,Darbha_Orange,,,13027,KAKALGUR,SAOUTNA,0.0,0.0,2748,2692,10.128.12.16,10.128.12.35,Unknown,2025-01-27 12:59:45,177;-216,182;0,0,,
2887,Darbha_Orange,,,13028,SAOUTNA,KOKAWADA,0.0,0.0,2692,2688,10.128.12.35,10.128.12.24,Unknown,2025-01-27 12:59:45,182;0,-20;96,0,,
2888,Darbha_Orange,,,13029,KOKAWADA,KUKANAR,0.0,0.0,2688,2686,10.128.12.24,10.128.12.28,Unknown,2025-01-27 12:59:45,-20;96,-213;-4,0,,
2889,Darbha_Orange,,,13030,KUKANAR,TAHAKWADA,0.0,0.0,2686,2678,10.128.12.28,10.128.12.36,Unknown,2025-01-27 12:59:45,-213;-4,-214;-216,0,,
2890,Darbha_Orange,,,13031,TAHAKWADA,Darbha,0.0,0.0,2678,2505,10.128.12.36,10.128.0.12,Unknown,2025-01-27 12:59:45,-214;-216,-19;-289,0,,
2891,Darbha_Blue,,,13032,Darbha,DARBHA,0.0,0.0,2505,2528,10.128.0.12,10.128.12.11,Unknown,2025-01-31 15:45:05,79;-382,216;-350,0,,
2892,Darbha_Blue,,,13033,DARBHA,CHINDAWADA,0.0,0.0,2528,2538,10.128.12.11,10.128.12.7,Unknown,2025-01-31 15:45:05,216;-350,377;-285,0,,
2893,Darbha_Blue,,,13034,CHINDAWADA,MAMADPAL,0.0,0.0,2538,2549,10.128.12.7,10.128.12.30,Unknown,2025-01-31 15:45:05,377;-285,488;-146,0,,
2894,Darbha_Blue,,,13035,MAMADPAL,CHANDRAGIRI,0.0,0.0,2549,2568,10.128.12.30,10.128.12.4,Unknown,2025-01-31 15:45:05,488;-146,491;24,0,,
2895,Darbha_Blue,,,13036,CHANDRAGIRI,BISPUR,0.0,0.0,2568,2604,10.128.12.4,10.128.12.3,Unknown,2025-01-31 15:45:05,491;24,445;186,0,,
2896,Darbha_Blue,,,13037,BISPUR,Gumadpal,0.0,0.0,2604,2630,10.128.12.3,10.128.12.15,Unknown,2025-01-31 15:45:05,445;186,292;306,0,,
2897,Darbha_Blue,,,13038,Gumadpal,KELAUAR,0.0,0.0,2630,2639,10.128.12.15,10.128.12.21,Unknown,2025-01-31 15:45:05,292;306,98;336,0,,
2898,Darbha_Blue,,,13039,KELAUAR,KATENAR,0.0,0.0,2639,2652,10.128.12.21,10.128.12.20,Unknown,2025-01-31 15:45:05,98;336,-103;313,0,,
2899,Darbha_Blue,,,13040,KATENAR,DILMILI,0.0,0.0,2652,2716,10.128.12.20,10.128.12.12,Unknown,2025-01-31 15:45:05,-103;313,-253;245,0,,
2900,Darbha_Blue,,,13041,DILMILI,ALWA,0.0,0.0,2716,2710,10.128.12.12,10.128.12.1,Unknown,2025-01-31 15:45:05,-253;245,-370;121,0,,
2901,Darbha_Blue,,,13042,ALWA,DODREPAL,0.0,0.0,2710,2722,10.128.12.1,10.128.12.13,Unknown,2025-01-31 15:45:05,-370;121,-378;-42,0,,
2902,Darbha_Blue,,,13043,DODREPAL,CHITAPUR,0.0,0.0,2722,2728,10.128.12.13,10.128.12.10,Unknown,2025-01-31 15:45:05,-378;-42,-327;-186,0,,
2903,Darbha_Blue,,,13044,CHITAPUR,BADEKADMA,0.0,0.0,2728,2735,10.128.12.10,10.128.12.2,Unknown,2025-01-31 15:45:05,-327;-186,-204;-307,0,,
2904,Darbha_Blue,,,13045,BADEKADMA,TIRATHGARH,0.0,0.0,2735,2595,10.128.12.2,10.128.12.37,Unknown,2025-01-31 15:45:05,-204;-307,-52;-357,0,,
2905,Darbha_Blue,,,13046,TIRATHGARH,Darbha,0.0,0.0,2595,2505,10.128.12.37,10.128.0.12,Unknown,2025-01-31 15:45:05,-52;-357,79;-382,0,,
2907,Bhairamgarh_Blue,,,13047,Bhairamgarh,MANGALNAR,0.0,0.0,2465,2514,10.128.0.19,10.128.20.37,,2024-11-23 13:41:53,166;-430,335;-349,0,,
2908,Bhairamgarh_Blue,,,13048,MANGALNAR,TALNAR,0.0,0.0,2514,2046,10.128.20.37,10.128.10.62,,2024-11-23 13:41:53,335;-349,397;-208,0,,
2909,Bhairamgarh_Blue,,,13049,TALNAR,PHULGATTA,0.0,0.0,2046,2476,10.128.10.62,10.128.20.46,,2024-11-23 13:41:53,397;-208,339;-86,0,,
2910,Bhairamgarh_Blue,,,13050,PHULGATTA,KODOLI,0.0,0.0,2476,2482,10.128.20.46,10.128.20.30,,2024-11-23 13:41:53,339;-86,165;-22,0,,
2911,Bhairamgarh_Blue,,,13051,KODOLI,BODLI,0.0,0.0,2482,2502,10.128.20.30,10.128.20.60,,2024-11-23 13:41:53,165;-22,0;-112,0,,
2912,Bhairamgarh_Blue,,,13052,BODLI,PATARPARA,0.0,0.0,2502,2500,10.128.20.60,10.128.20.43,,2024-11-23 13:41:53,0;-112,-23;-295,0,,
2913,Bhairamgarh_Blue,,,13053,PATARPARA,Bhairamgarh,0.0,0.0,2500,2465,10.128.20.43,10.128.0.19,,2024-11-23 13:41:53,-23;-295,166;-430,0,,
2914,Bhairamgarh_Blue,,,13054,BODLI,PINKONDA,1.0,0.0,2502,2516,10.128.20.60,10.128.20.47,,2024-11-23 13:41:53,0;-112,-155;26,0,,
2915,Bhairamgarh_Blue,,,13055,PHULGATTA,MIRTUR,0.0,0.0,2476,2509,10.128.20.46,10.128.20.40,,2024-11-23 13:41:53,339;-86,483;21,0,,
2916,Bhairamgarh_Blue,,,13056,MIRTUR,CHERLI,1.0,0.0,2509,2523,10.128.20.40,10.128.20.61,,2024-11-23 13:41:53,483;21,618;126,0,,
2917,Bhairamgarh_Orange,,,13057,Bhairamgarh,KESHKUTUL,0.0,0.0,2465,2494,10.128.0.19,10.128.20.28,,2024-11-23 13:48:59,-106;-947,88;-890,0,,
2918,Bhairamgarh_Orange,,,13058,KESHKUTUL,TINDODI,0.0,0.0,2494,2485,10.128.20.28,10.128.20.55,,2024-11-23 13:48:59,88;-890,190;-754,0,,
2919,Bhairamgarh_Orange,,,13059,TINDODI,MATWADA,0.0,0.0,2485,2495,10.128.20.55,10.128.20.39,,2024-11-23 13:48:59,190;-754,242;-590,0,,
2920,Bhairamgarh_Orange,,,13060,MATWADA,GADAMALI,0.0,0.0,2495,2506,10.128.20.39,10.128.20.16,,2024-11-23 13:48:59,242;-590,149;-440,0,,
2921,Bhairamgarh_Orange,,,13061,GADAMALI,GUDMA,0.0,0.0,2506,2462,10.128.20.16,10.128.20.18,,2024-11-23 13:48:59,149;-440,-29;-344,0,,
2922,Bhairamgarh_Orange,,,13062,GUDMA,KOMPALLI,0.0,0.0,2462,2468,10.128.20.18,10.128.20.31,,2024-11-23 13:48:59,-29;-344,-198;-372,0,,
2923,Bhairamgarh_Orange,,,13063,KOMPALLI,JAIWARAM,0.0,0.0,2468,2490,10.128.20.31,10.128.20.24,,2024-11-23 13:48:59,-198;-372,-321;-464,0,,
2924,Bhairamgarh_Orange,,,13064,JAIWARAM,BADETUNGALI,0.0,0.0,2490,2472,10.128.20.24,10.128.20.4,,2024-11-23 13:48:59,-321;-464,-395;-607,0,,
2925,Bhairamgarh_Orange,,,13065,BADETUNGALI,JANGLA,0.0,0.0,2472,2480,10.128.20.4,10.128.20.25,,2024-11-23 13:48:59,-395;-607,-390;-755,0,,
2926,Bhairamgarh_Orange,,,13066,JANGLA,GUDSHAKAL,0.0,0.0,2480,2525,10.128.20.25,10.128.20.19,,2024-11-23 13:48:59,-390;-755,-286;-890,0,,
